zip,type,primary_city,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2015
1104,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.13,-72.57,19290
1105,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.1,-72.58,8040
1106,STANDARD,Longmeadow,MA,Hampden County,America/New_York,413,NA,US,42.04,-72.57,15400
1107,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.12,-72.61,8420
1108,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.08,-72.56,21860
1109,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.11,-72.53,21920
1111,UNIQUE,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.11,-72.53,0
1115,PO BOX,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.11,-72.53,25
1116,PO BOX,Longmeadow,MA,Hampden County,America/New_York,413,NA,US,42.04,-72.57,82
1118,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.09,-72.53,12820
1119,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.12,-72.51,11040
1128,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.09,-72.49,2610
1129,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.12,-72.49,6540
1133,UNIQUE,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.1,-72.59,0
1138,PO BOX,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.11,-72.53,688
1139,PO BOX,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.11,-72.53,467
1144,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.11,-72.53,0
1151,STANDARD,Indian Orchard,MA,Hampden County,America/New_York,413,NA,US,42.15,-72.51,7630
1152,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.11,-72.53,0
1195,STANDARD,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.1,-72.58,0
1199,UNIQUE,Springfield,MA,Hampden County,America/New_York,413,NA,US,42.12,-72.6,0
1201,STANDARD,Pittsfield,MA,Berkshire County,America/New_York,413,NA,US,42.45,-73.26,38200
1202,PO BOX,Pittsfield,MA,Berkshire County,America/New_York,413,NA,US,42.45,-73.26,1387
1203,PO BOX,Pittsfield,MA,Berkshire County,America/New_York,413,NA,US,42.45,-73.26,0
1220,STANDARD,Adams,MA,Berkshire County,America/New_York,413,NA,US,42.62,-73.11,7260
1222,STANDARD,Ashley Falls,MA,Berkshire County,America/New_York,413,NA,US,42.05,-73.33,730
1223,STANDARD,Becket,MA,Berkshire County,America/New_York,413,NA,US,42.33,-73.07,1930
1224,STANDARD,Berkshire,MA,Berkshire County,America/New_York,413,NA,US,42.51,-73.2,160
1225,STANDARD,Cheshire,MA,Berkshire County,America/New_York,413,NA,US,42.55,-73.15,2970
1226,STANDARD,Dalton,MA,Berkshire County,America/New_York,413,NA,US,42.47,-73.16,5910
1227,PO BOX,Dalton,MA,Berkshire County,America/New_York,413,NA,US,42.47,-73.16,262
1229,PO BOX,Glendale,MA,Berkshire County,America/New_York,413,NA,US,42.28,-73.34,163
1230,STANDARD,Great Barrington,MA,Berkshire County,America/New_York,413,NA,US,42.19,-73.35,6260
1235,STANDARD,Hinsdale,MA,Berkshire County,America/New_York,413,NA,US,42.42,-73.07,2580
1236,STANDARD,Housatonic,MA,Berkshire County,America/New_York,413,NA,US,42.27,-73.38,1420
1237,STANDARD,Lanesboro,MA,Berkshire County,America/New_York,413,NA,US,42.51,-73.22,2720
1238,STANDARD,Lee,MA,Berkshire County,America/New_York,413,NA,US,42.3,-73.25,5160
1240,STANDARD,Lenox,MA,Berkshire County,America/New_York,413,NA,US,42.35,-73.28,4110
1242,PO BOX,Lenox Dale,MA,Berkshire County,America/New_York,413,NA,US,42.33,-73.25,559
1243,PO BOX,Middlefield,MA,Hampshire County,America/New_York,413,NA,US,42.35,-73.01,315
1244,PO BOX,Mill River,MA,Berkshire County,America/New_York,413,NA,US,42.12,-73.26,328
1245,STANDARD,Monterey,MA,Berkshire County,America/New_York,413,NA,US,42.18,-73.21,680
1247,STANDARD,North Adams,MA,Berkshire County,America/New_York,413,NA,US,42.68,-73.11,11710
1252,PO BOX,North Egremont,MA,Berkshire County,America/New_York,413,NA,US,42.17,-73.44,281
1253,STANDARD,Otis,MA,Berkshire County,America/New_York,413,NA,US,42.21,-73.11,740
1254,STANDARD,Richmond,MA,Berkshire County,America/New_York,413,NA,US,42.37,-73.36,1060
1255,STANDARD,Sandisfield,MA,Berkshire County,America/New_York,413,NA,US,42.11,-73.13,600
1256,STANDARD,Savoy,MA,Berkshire County,America/New_York,413,NA,US,42.56,-73.02,590
1257,STANDARD,Sheffield,MA,Berkshire County,America/New_York,413,NA,US,42.1,-73.34,2080
1258,STANDARD,South Egremont,MA,Berkshire County,America/New_York,413,NA,US,42.11,-73.46,600
1259,STANDARD,Southfield,MA,Berkshire County,America/New_York,413,NA,US,42.07,-73.23,410
1260,PO BOX,South Lee,MA,Berkshire County,America/New_York,413,NA,US,42.3,-73.34,254
1262,PO BOX,Stockbridge,MA,Berkshire County,America/New_York,413,NA,US,42.3,-73.32,1342
1263,UNIQUE,Stockbridge,MA,Berkshire County,America/New_York,413,NA,US,42.3,-73.32,0
1264,PO BOX,Tyringham,MA,Berkshire County,America/New_York,413,NA,US,42.24,-73.19,198
1266,STANDARD,West Stockbridge,MA,Berkshire County,America/New_York,413,NA,US,42.31,-73.39,1240
1267,STANDARD,Williamstown,MA,Berkshire County,America/New_York,413,NA,US,42.7,-73.2,5170
1270,STANDARD,Windsor,MA,Berkshire County,America/New_York,413,NA,US,42.51,-73.04,710
1301,STANDARD,Greenfield,MA,Franklin County,America/New_York,413,NA,US,42.58,-72.59,14160
1302,PO BOX,Greenfield,MA,Franklin County,America/New_York,413,NA,US,42.58,-72.59,502
1330,STANDARD,Ashfield,MA,Franklin County,America/New_York,413,NA,US,42.53,-72.78,1310
1331,STANDARD,Athol,MA,Worcester County,America/New_York,978,NA,US,42.59,-72.23,11210
1337,STANDARD,Bernardston,MA,Franklin County,America/New_York,413,NA,US,42.66,-72.55,2440
1338,STANDARD,Buckland,MA,Franklin County,America/New_York,413,NA,US,42.57,-72.82,210
1339,STANDARD,Charlemont,MA,Franklin County,America/New_York,,NA,US,42.63,-72.88,1240
1340,STANDARD,Colrain,MA,Franklin County,America/New_York,413,NA,US,42.66,-72.68,1600
1341,STANDARD,Conway,MA,Franklin County,America/New_York,413,NA,US,42.51,-72.68,1560
1342,STANDARD,Deerfield,MA,Franklin County,America/New_York,413,NA,US,42.55,-72.6,1340
1343,STANDARD,Drury,MA,Berkshire County,America/New_York,413,NA,US,42.66,-72.98,153
1344,STANDARD,Erving,MA,Franklin County,America/New_York,,NA,US,42.6,-72.4,1390
1346,STANDARD,Heath,MA,Franklin County,America/New_York,413,NA,US,42.66,-72.83,340
1347,PO BOX,Lake Pleasant,MA,Franklin County,America/New_York,,NA,US,42.56,-72.52,165
1349,STANDARD,Millers Falls,MA,Franklin County,America/New_York,413,NA,US,42.56,-72.48,720
1350,PO BOX,Monroe Bridge,MA,Franklin County,America/New_York,,NA,US,42.72,-72.98,35
1351,STANDARD,Montague,MA,Franklin County,America/New_York,413,NA,US,42.53,-72.53,2110
1354,STANDARD,Gill,MA,Franklin County,America/New_York,413,NA,US,42.62,-72.51,1450
1355,STANDARD,New Salem,MA,Franklin County,America/New_York,978,NA,US,42.5,-72.33,860
1360,STANDARD,Northfield,MA,Franklin County,America/New_York,413,NA,US,42.7,-72.43,2680
1364,STANDARD,Orange,MA,Franklin County,America/New_York,978,NA,US,42.59,-72.3,6140
1366,STANDARD,Petersham,MA,Worcester County,America/New_York,978,NA,US,42.48,-72.18,1090
1367,STANDARD,Rowe,MA,Franklin County,America/New_York,413,NA,US,42.7,-72.9,440
1368,STANDARD,Royalston,MA,Worcester County,America/New_York,978,NA,US,42.68,-72.18,1050
1370,STANDARD,Shelburne Falls,MA,Franklin County,America/New_York,413,NA,US,42.6,-72.74,3510
1373,STANDARD,South Deerfield,MA,Franklin County,America/New_York,413,NA,US,42.47,-72.59,4070
1375,STANDARD,Sunderland,MA,Franklin County,America/New_York,413,NA,US,42.46,-72.58,2880
1376,STANDARD,Turners Falls,MA,Franklin County,America/New_York,413,NA,US,42.59,-72.55,4320
1378,STANDARD,Warwick,MA,Franklin County,America/New_York,978,NA,US,42.68,-72.33,630
1379,STANDARD,Wendell,MA,Franklin County,America/New_York,,NA,US,42.55,-72.4,750
1380,STANDARD,Wendell Depot,MA,Franklin County,America/New_York,,NA,US,42.58,-72.37,81
1420,STANDARD,Fitchburg,MA,Worcester County,America/New_York,"978,508",NA,US,42.58,-71.81,33060
1430,STANDARD,Ashburnham,MA,Worcester County,America/New_York,978,NA,US,42.63,-71.9,5730
1431,STANDARD,Ashby,MA,Middlesex County,America/New_York,978,NA,US,42.68,-71.81,2860
1432,STANDARD,Ayer,MA,Middlesex County,America/New_York,978,NA,US,42.56,-71.58,7280
1434,STANDARD,Devens,MA,Worcester County,America/New_York,,NA,US,42.53,-71.61,440
1436,STANDARD,Baldwinville,MA,Worcester County,America/New_York,,NA,US,42.6,-72.07,2580
1438,PO BOX,East Templeton,MA,Worcester County,America/New_York,,NA,US,42.56,-72.03,704
1440,STANDARD,Gardner,MA,Worcester County,America/New_York,978,NA,US,42.58,-71.98,16400
1441,UNIQUE,Westminster,MA,Worcester County,America/New_York,351,NA,US,42.58,-71.98,0
1450,STANDARD,Groton,MA,Middlesex County,America/New_York,978,NA,US,42.6,-71.57,10720
1451,STANDARD,Harvard,MA,Worcester County,America/New_York,978,NA,US,42.5,-71.58,5190
1452,STANDARD,Hubbardston,MA,Worcester County,America/New_York,978,NA,US,42.48,-72.01,4150
1453,STANDARD,Leominster,MA,Worcester County,America/New_York,"508,978",NA,US,42.51,-71.77,37880
1460,STANDARD,Littleton,MA,Middlesex County,America/New_York,"508,781,978",NA,US,42.53,-71.47,9360
1462,STANDARD,Lunenburg,MA,Worcester County,America/New_York,"508,978",NA,US,42.59,-71.72,10460
1463,STANDARD,Pepperell,MA,Middlesex County,America/New_York,"351,978",NA,US,42.66,-71.58,10880
1464,STANDARD,Shirley,MA,Middlesex County,America/New_York,978,NA,US,42.54,-71.65,5680
1467,PO BOX,Still River,MA,Worcester County,America/New_York,,NA,US,42.49,-71.61,318
1468,STANDARD,Templeton,MA,Worcester County,America/New_York,978,NA,US,42.55,-72.06,3940
1469,STANDARD,Townsend,MA,Middlesex County,America/New_York,978,NA,US,42.66,-71.7,6770
1470,UNIQUE,Groton,MA,Middlesex County,America/New_York,351,NA,US,42.6,-71.57,0
1471,UNIQUE,Groton,MA,Middlesex County,America/New_York,351,NA,US,42.6,-71.57,0
1472,PO BOX,West Groton,MA,Middlesex County,America/New_York,,NA,US,42.61,-71.62,352
1473,STANDARD,Westminster,MA,Worcester County,America/New_York,978,NA,US,42.55,-71.9,7330
1474,STANDARD,West Townsend,MA,Middlesex County,America/New_York,978,NA,US,42.66,-71.74,1830
1475,STANDARD,Winchendon,MA,Worcester County,America/New_York,978,NA,US,42.68,-72.04,8680
1477,PO BOX,Winchendon Springs,MA,Worcester County,America/New_York,351,NA,US,42.69,-72.01,214
1501,STANDARD,Auburn,MA,Worcester County,America/New_York,"508,774",NA,US,42.2,-71.83,15470
1503,STANDARD,Berlin,MA,Worcester County,America/New_York,978,NA,US,42.38,-71.63,2840
1504,STANDARD,Blackstone,MA,Worcester County,America/New_York,"508,774",NA,US,42.04,-71.53,8380
1505,STANDARD,Boylston,MA,Worcester County,America/New_York,"508,774",NA,US,42.35,-71.73,4310
1506,STANDARD,Brookfield,MA,Worcester County,America/New_York,413,NA,US,42.21,-72.1,3050
1507,STANDARD,Charlton,MA,Worcester County,America/New_York,"508,774",NA,US,42.13,-71.96,11860
1508,PO BOX,Charlton City,MA,Worcester County,America/New_York,,NA,US,42.13,-71.96,958
1509,PO BOX,Charlton Depot,MA,Worcester County,America/New_York,,NA,US,42.13,-71.96,52
1510,STANDARD,Clinton,MA,Worcester County,America/New_York,978,NA,US,42.41,-71.68,13050
1515,STANDARD,East Brookfield,MA,Worcester County,America/New_York,"508,774",NA,US,42.22,-72.04,2140
1516,STANDARD,Douglas,MA,Worcester County,America/New_York,"508,774",NA,US,42.05,-71.73,8430
1517,PO BOX,East Princeton,MA,Worcester County,America/New_York,,NA,US,42.46,-71.89,0
1518,STANDARD,Fiskdale,MA,Worcester County,America/New_York,"774,508",NA,US,42.12,-72.11,2990
1519,STANDARD,Grafton,MA,Worcester County,America/New_York,"508,774",NA,US,42.2,-71.68,6990
1520,STANDARD,Holden,MA,Worcester County,America/New_York,"508,774",NA,US,42.35,-71.85,15210
1521,STANDARD,Holland,MA,Hampden County,America/New_York,508,NA,US,42.05,-72.15,2180
1522,STANDARD,Jefferson,MA,Worcester County,America/New_York,,NA,US,42.38,-71.87,3240
1523,STANDARD,Lancaster,MA,Worcester County,America/New_York,,NA,US,42.45,-71.66,5860
1524,STANDARD,Leicester,MA,Worcester County,America/New_York,"508,774",NA,US,42.25,-71.9,6030
1525,PO BOX,Linwood,MA,Worcester County,America/New_York,,NA,US,42.11,-71.63,1058
1526,PO BOX,Manchaug,MA,Worcester County,America/New_York,,NA,US,42.12,-71.76,534
1527,STANDARD,Millbury,MA,Worcester County,America/New_York,"508,774",NA,US,42.19,-71.76,12130
1529,STANDARD,Millville,MA,Worcester County,America/New_York,,NA,US,42.03,-71.58,2950
1531,STANDARD,New Braintree,MA,Worcester County,America/New_York,"508,774",NA,US,42.31,-72.13,950
1532,STANDARD,Northborough,MA,Worcester County,America/New_York,"508,774",NA,US,42.31,-71.64,15300
1534,STANDARD,Northbridge,MA,Worcester County,America/New_York,,NA,US,42.15,-71.65,5830
1535,STANDARD,North Brookfield,MA,Worcester County,America/New_York,"508,774",NA,US,42.27,-72.08,4150
1536,STANDARD,North Grafton,MA,Worcester County,America/New_York,,NA,US,42.23,-71.69,6880
1537,STANDARD,North Oxford,MA,Worcester County,America/New_York,508,NA,US,42.16,-71.88,2000
1538,PO BOX,North Uxbridge,MA,Worcester County,America/New_York,,NA,US,42.05,-71.64,584
1540,STANDARD,Oxford,MA,Worcester County,America/New_York,"508,774",NA,US,42.11,-71.87,10400
1541,STANDARD,Princeton,MA,Worcester County,America/New_York,978,NA,US,42.45,-71.86,3480
1542,STANDARD,Rochdale,MA,Worcester County,America/New_York,,NA,US,42.2,-71.9,2100
1543,STANDARD,Rutland,MA,Worcester County,America/New_York,"508,774",NA,US,42.36,-71.95,8260
1545,STANDARD,Shrewsbury,MA,Worcester County,America/New_York,"508,774",NA,US,42.3,-71.71,36050
1546,UNIQUE,Shrewsbury,MA,Worcester County,America/New_York,508,NA,US,42.3,-71.71,0
1550,STANDARD,Southbridge,MA,Worcester County,America/New_York,"508,774",NA,US,42.08,-72.03,14970
1560,STANDARD,South Grafton,MA,Worcester County,America/New_York,,NA,US,42.17,-71.68,4330
1561,PO BOX,South Lancaster,MA,Worcester County,America/New_York,,NA,US,42.44,-71.69,1100
1562,STANDARD,Spencer,MA,Worcester County,America/New_York,"508,774",NA,US,42.24,-71.99,10260
1564,STANDARD,Sterling,MA,Worcester County,America/New_York,978,NA,US,42.43,-71.75,7630
1566,STANDARD,Sturbridge,MA,Worcester County,America/New_York,"508,774",NA,US,42.09,-72.06,6400
1568,STANDARD,Upton,MA,Worcester County,America/New_York,"508,774",NA,US,42.17,-71.61,7420
1569,STANDARD,Uxbridge,MA,Worcester County,America/New_York,"774,508",NA,US,42.08,-71.6,12610
1570,STANDARD,Webster,MA,Worcester County,America/New_York,"508,774",NA,US,42.04,-71.87,14980
1571,STANDARD,Dudley,MA,Worcester County,America/New_York,,NA,US,42.05,-71.93,10050
1580,UNIQUE,Westborough,MA,Worcester County,America/New_York,508,NA,US,42.26,-71.61,0
1581,STANDARD,Westborough,MA,Worcester County,America/New_York,"508,774",NA,US,42.26,-71.61,19460
1582,UNIQUE,Westborough,MA,Worcester County,America/New_York,508,NA,US,42.26,-71.61,0
1583,STANDARD,West Boylston,MA,Worcester County,America/New_York,,NA,US,42.36,-71.78,6550
1585,STANDARD,West Brookfield,MA,Worcester County,America/New_York,"508,413",NA,US,42.23,-72.14,3710
1586,PO BOX,West Millbury,MA,Worcester County,America/New_York,,NA,US,42.19,-71.76,0
1588,STANDARD,Whitinsville,MA,Worcester County,America/New_York,"508,774",NA,US,42.11,-71.67,9200
1590,STANDARD,Sutton,MA,Worcester County,America/New_York,,NA,US,42.15,-71.76,8700
1601,PO BOX,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.26,-71.8,322
1602,STANDARD,Worcester,MA,Worcester County,America/New_York,,NA,US,42.27,-71.85,19650
1603,STANDARD,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.24,-71.84,17400
1604,STANDARD,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.25,-71.77,31060
1605,STANDARD,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.29,-71.79,21860
1606,STANDARD,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.32,-71.8,18160
1607,STANDARD,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.23,-71.79,7320
1608,STANDARD,Worcester,MA,Worcester County,America/New_York,"774,978,508",NA,US,42.26,-71.8,2790
1609,STANDARD,Worcester,MA,Worcester County,America/New_York,"508,774,978",NA,US,42.29,-71.83,12910
1610,STANDARD,Worcester,MA,Worcester County,America/New_York,"508,774",NA,US,42.25,-71.81,16530
1611,STANDARD,Cherry Valley,MA,Worcester County,America/New_York,,NA,US,42.23,-71.87,2100
1612,STANDARD,Paxton,MA,Worcester County,America/New_York,,NA,US,42.31,-71.93,4310
1613,PO BOX,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.26,-71.8,1369
1614,PO BOX,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.26,-71.8,68
1615,PO BOX,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.26,-71.8,13
1653,UNIQUE,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.26,-71.8,0
1654,UNIQUE,Worcester,MA,Worcester County,America/New_York,508,NA,US,42.26,-71.8,0
1655,STANDARD,Worcester,MA,Worcester County,America/New_York,"508,774,978",NA,US,42.26,-71.8,0
1701,STANDARD,Framingham,MA,Middlesex County,America/New_York,"508,774,781,978",NA,US,42.3,-71.43,30670
1702,STANDARD,Framingham,MA,Middlesex County,America/New_York,"508,774,781,978",NA,US,42.28,-71.44,28760
1703,PO BOX,Framingham,MA,Middlesex County,America/New_York,508,NA,US,42.3,-71.43,160
1704,PO BOX,Framingham,MA,Middlesex County,America/New_York,508,NA,US,42.3,-71.43,385
1705,PO BOX,Framingham,MA,Middlesex County,America/New_York,508,NA,US,42.3,-71.43,71
1718,STANDARD,Village Of Nagog Woods,MA,Middlesex County,America/New_York,"508,978,781",NA,US,42.52,-71.43,630
1719,STANDARD,Boxborough,MA,Middlesex County,America/New_York,"508,978",NA,US,42.5,-71.5,5020
1720,STANDARD,Acton,MA,Middlesex County,America/New_York,"781,508,978",NA,US,42.48,-71.46,22280
1721,STANDARD,Ashland,MA,Middlesex County,America/New_York,,NA,US,42.25,-71.46,16840
1730,STANDARD,Bedford,MA,Middlesex County,America/New_York,"781,857",NA,US,42.48,-71.26,13570
1731,STANDARD,Hanscom Afb,MA,Middlesex County,America/New_York,"857,781",NA,US,42.46,-71.28,2450
1740,STANDARD,Bolton,MA,Worcester County,America/New_York,978,NA,US,42.43,-71.6,5230
1741,STANDARD,Carlisle,MA,Middlesex County,America/New_York,,NA,US,42.53,-71.35,5220
1742,STANDARD,Concord,MA,Middlesex County,America/New_York,978,NA,US,42.45,-71.35,17170
1745,STANDARD,Fayville,MA,Worcester County,America/New_York,,NA,US,42.29,-71.5,430
1746,STANDARD,Holliston,MA,Middlesex County,America/New_York,"508,774",NA,US,42.2,-71.43,14290
1747,STANDARD,Hopedale,MA,Worcester County,America/New_York,,NA,US,42.12,-71.54,5830
1748,STANDARD,Hopkinton,MA,Middlesex County,America/New_York,"508,774",NA,US,42.22,-71.52,16150
1749,STANDARD,Hudson,MA,Middlesex County,America/New_York,"508,978",NA,US,42.39,-71.56,18590
1752,STANDARD,Marlborough,MA,Middlesex County,America/New_York,"508,774,978",NA,US,42.34,-71.54,36750
1754,STANDARD,Maynard,MA,Middlesex County,America/New_York,978,NA,US,42.42,-71.45,9910
1756,STANDARD,Mendon,MA,Worcester County,America/New_York,,NA,US,42.1,-71.55,6060
1757,STANDARD,Milford,MA,Worcester County,America/New_York,"508,774",NA,US,42.14,-71.51,26360
1760,STANDARD,Natick,MA,Middlesex County,America/New_York,"508,774",NA,US,42.28,-71.35,34350
1770,STANDARD,Sherborn,MA,Middlesex County,America/New_York,,NA,US,42.23,-71.36,4310
1772,STANDARD,Southborough,MA,Worcester County,America/New_York,"508,978",NA,US,42.3,-71.51,9970
1773,STANDARD,Lincoln,MA,Middlesex County,America/New_York,781,NA,US,42.41,-71.3,5340
1775,STANDARD,Stow,MA,Middlesex County,America/New_York,,NA,US,42.43,-71.5,7030
1776,STANDARD,Sudbury,MA,Middlesex County,America/New_York,978,NA,US,42.36,-71.4,18410
1778,STANDARD,Wayland,MA,Middlesex County,America/New_York,"508,774",NA,US,42.36,-71.36,13910
1784,PO BOX,Woodville,MA,Middlesex County,America/New_York,,NA,US,42.23,-71.55,150
1801,STANDARD,Woburn,MA,Middlesex County,America/New_York,"339,617,781,978",NA,US,42.48,-71.15,37270
1803,STANDARD,Burlington,MA,Middlesex County,America/New_York,"339,781",NA,US,42.5,-71.2,24740
1805,UNIQUE,Burlington,MA,Middlesex County,America/New_York,339,NA,US,42.5,-71.2,0
1806,UNIQUE,Woburn,MA,Middlesex County,America/New_York,339,NA,US,42.47,-71.15,0
1807,UNIQUE,Woburn,MA,Middlesex County,America/New_York,339,NA,US,42.48,-71.15,0
1808,UNIQUE,Woburn,MA,Middlesex County,America/New_York,339,NA,US,42.5,-71.12,0
1810,STANDARD,Andover,MA,Essex County,America/New_York,"508,978",NA,US,42.65,-71.14,33590
1812,UNIQUE,Andover,MA,Essex County,America/New_York,351,NA,US,42.65,-71.14,0
1813,UNIQUE,Woburn,MA,Middlesex County,America/New_York,339,NA,US,42.48,-71.15,0
1815,UNIQUE,Woburn,MA,Middlesex County,America/New_York,339,NA,US,42.48,-71.15,0
1821,STANDARD,Billerica,MA,Middlesex County,America/New_York,"508,978",NA,US,42.55,-71.26,29980
1822,PO BOX,Billerica,MA,Middlesex County,America/New_York,351,NA,US,42.55,-71.26,0
1824,STANDARD,Chelmsford,MA,Middlesex County,America/New_York,,NA,US,42.59,-71.36,25110
1826,STANDARD,Dracut,MA,Middlesex County,America/New_York,,NA,US,42.68,-71.3,29730
1827,STANDARD,Dunstable,MA,Middlesex County,America/New_York,,NA,US,42.66,-71.48,3120
1830,STANDARD,Haverhill,MA,Essex County,America/New_York,978,NA,US,42.78,-71.08,21980
1831,PO BOX,Haverhill,MA,Essex County,America/New_York,351,NA,US,42.78,-71.08,992
1832,STANDARD,Haverhill,MA,Essex County,America/New_York,978,NA,US,42.79,-71.13,21090
1833,STANDARD,Georgetown,MA,Essex County,America/New_York,"351,978",NA,US,42.73,-70.98,8180
1834,STANDARD,Groveland,MA,Essex County,America/New_York,,NA,US,42.75,-71.03,6340
1835,STANDARD,Haverhill,MA,Essex County,America/New_York,978,NA,US,42.75,-71.09,13130
1840,STANDARD,Lawrence,MA,Essex County,America/New_York,"508,978",NA,US,42.71,-71.16,4200
1841,STANDARD,Lawrence,MA,Essex County,America/New_York,"508,978",NA,US,42.71,-71.16,43940
1842,PO BOX,Lawrence,MA,Essex County,America/New_York,351,NA,US,42.7,-71.16,1297
1843,STANDARD,Lawrence,MA,Essex County,America/New_York,"508,978",NA,US,42.7,-71.16,23800
1844,STANDARD,Methuen,MA,Essex County,America/New_York,,NA,US,42.74,-71.18,47210
1845,STANDARD,North Andover,MA,Essex County,America/New_York,,NA,US,42.7,-71.11,28000
1850,STANDARD,Lowell,MA,Middlesex County,America/New_York,"781,978",NA,US,42.66,-71.3,13690
1851,STANDARD,Lowell,MA,Middlesex County,America/New_York,"781,978",NA,US,42.63,-71.32,29150
1852,STANDARD,Lowell,MA,Middlesex County,America/New_York,"781,978",NA,US,42.63,-71.3,29580
1853,PO BOX,Lowell,MA,Middlesex County,America/New_York,351,NA,US,42.63,-71.32,1641
1854,STANDARD,Lowell,MA,Middlesex County,America/New_York,978,NA,US,42.65,-71.35,20260
1860,STANDARD,Merrimac,MA,Essex County,America/New_York,978,NA,US,42.83,-71,6110
1862,STANDARD,North Billerica,MA,Middlesex County,America/New_York,"508,978",NA,US,42.58,-71.3,9070
